131 5570.650846 3.030E-51 6.096E-01.04000.30014463.96580.660.000000       X1/2   6       X1/2   4                QQ  7.5ef     232210 6 5 2 1 1 0    32.0   32.0,ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=6;J=7.5;parity=-;kronigParity=e,ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=4;J=7.5;parity=+;kronigParity=f
131 5570.805769 8.059E-75 2.372E+01.08600.30026242.14880.660.000000       X3/2  12       X3/2   9                RR  2.5ee     232210 6 5 2 1 1 0    16.0   12.0,ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=12;J=3.5;parity=-;kronigParity=e,ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=9;J=2.5;parity=+;kronigParity=e
131 5570.812160 8.054E-75 2.371E+01.08600.30026242.22670.660.000000       X3/2  12       X3/2   9                RR  2.5ff     232210 6 5 2 1 1 0    16.0   12.0,ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=12;J=3.5;parity=+;kronigParity=f,ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=9;J=2.5;parity=-;kronigParity=f
131 5571.299479 4.139E-82 4.392E-04.04000.30027941.94740.660.000000       X1/2   2       X3/2   0                RQ 42.5fe     232210 6 5 2 1 1 0   172.0  172.0,ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=2;J=42.5;parity=-;kronigParity=f,ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=0;J=42.5;parity=+;kronigParity=e
131 5571.547969 7.239E-75 2.506E+01.06500.30026321.41800.660.000000       X3/2  12       X3/2   9                RR  3.5ff     232210 6 5 2 1 1 0    20.0   16.0,ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=12;J=4.5;parity=-;kronigParity=f,ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=9;J=3.5;parity=+;kronigParity=f
131 5571.572067 7.247E-75 2.507E+01.06500.30026321.23660.660.000000       X3/2  12       X3/2   9                RR  3.5ee     232210 6 5 2 1 1 0    20.0   16.0,ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=12;J=4.5;parity=+;kronigParity=e,ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=9;J=3.5;parity=-;kronigParity=e
131 5571.870715 6.901E-72 6.293E-03.04000.30023535.81920.660.000000       X3/2   7       X1/2   4                OP 25.5ee     232210 6 5 2 1 1 0   100.0  104.0,ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=7;J=24.5;parity=+;kronigParity=e,ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=4;J=25.5;parity=-;kronigParity=e
131 5572.399503 2.596E-59 5.771E-03.04000.30017611.72810.660.000000       X1/2   2       X1/2   0                QQ 31.5ef     232210 6 5 2 1 1 0   128.0  128.0,ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=2;J=31.5;parity=-;kronigParity=e,ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=0;J=31.5;parity=+;kronigParity=f
131 5575.535704 2.018E-78 7.508E-04.04000.30026284.78960.660.000000       X1/2   3       X3/2   1                RQ 38.5ef     232210 6 5 2 1 1 0   156.0  156.0,ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=3;J=38.5;parity=+;kronigParity=e,ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=1;J=38.5;parity=-;kronigParity=f
131 5575.745085 5.390E-48 5.178E+01.06500.30013552.59530.660.000000       X1/2   6       X1/2   4                PP  2.5ff     342210 6 5 2 1 1 0     8.0   12.0,ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=6;J=1.5;parity=+;kronigParity=f,ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=4;J=2.5;parity=-;kronigParity=f
131 5575.768871 3.796E-41 5.821E-03.04000.300 8931.40340.660.000000       X3/2   2       X1/2   0                PQ 21.5ef     232210 6 5 2 1 1 0    88.0   88.0,ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=2;J=21.5;parity=-;kronigParity=e,ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=0;J=21.5;parity=+;kronigParity=f
131 5575.793427 5.395E-48 5.177E+01.06500.30013552.35620.660.000000       X1/2   6       X1/2   4                PP  2.5ee     342210 6 5 2 1 1 0     8.0   12.0,ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=6;J=1.5;parity=-;kronigParity=e,ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=4;J=2.5;parity=+;kronigParity=e
131 5576.127990 6.983E-56 5.409E-03.04000.30015905.54330.660.000000       X1/2   4       X3/2   2                QP 23.5ff     232210 6 5 2 1 1 0    92.0   96.0,ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=4;J=22.5;parity=-;kronigParity=f,ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=2;J=23.5;parity=+;kronigParity=f
131 5576.285039 1.187E-43 6.594E-02.04000.30010524.24330.660.000000       X3/2   4       X1/2   2                PQ 13.5ef     232210 6 5 2 1 1 0    56.0   56.0,ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=4;J=13.5;parity=-;kronigParity=e,ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=2;J=13.5;parity=+;kronigParity=f
131 5577.383907 3.674E-59 7.187E-03.04000.30017591.41250.660.000000       X3/2   2       X3/2   0                QQ 32.5fe     232210 6 5 2 1 1 0   132.0  132.0,ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=2;J=32.5;parity=-;kronigParity=f,ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=0;J=32.5;parity=+;kronigParity=e
131 5577.505124 3.697E-41 6.044E-03.04000.300 8944.42790.660.000000       X3/2   2       X1/2   0                PQ 21.5fe     232210 6 5 2 1 1 0    88.0   88.0,ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=2;J=21.5;parity=+;kronigParity=f,ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=0;J=21.5;parity=-;kronigParity=e
131 5577.506298 1.207E-43 6.860E-02.04000.30010528.84510.660.000000       X3/2   4       X1/2   2                PQ 13.5fe     232210 6 5 2 1 1 0    56.0   56.0,ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=4;J=13.5;parity=+;kronigParity=f,ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=2;J=13.5;parity=-;kronigParity=e
131 5580.239366 6.684E-55 5.360E-02.04000.30015912.35730.660.000000       X1/2   4       X1/2   2                QQ 22.5ef     232210 6 5 2 1 1 0    92.0   92.0,ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=4;J=22.5;parity=+;kronigParity=e,ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=2;J=22.5;parity=-;kronigParity=f
131 5580.945916 5.787E-72 5.517E-05.04000.30022671.90910.660.000000       X3/2   3       X1/2   0                OP 36.5ee     232210 6 5 2 1 1 0   144.0  148.0,ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=3;J=35.5;parity=-;kronigParity=e,ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=0;J=36.5;parity=+;kronigParity=e
131 5581.464637 6.349E-53 1.379E-01.04000.30015107.70840.660.000000       X1/2   5       X1/2   3                QQ 16.5ef     232210 6 5 2 1 1 0    68.0   68.0,ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=5;J=16.5;parity=+;kronigParity=e,ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=3;J=16.5;parity=-;kronigParity=f
131 5582.061636 8.424E-73 4.783E+01.04000.30025637.20440.660.000000       X3/2  11       X3/2   8                PP 11.5ff     232210 6 5 2 1 1 0    44.0   48.0,ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=11;J=10.5;parity=-;kronigParity=f,ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=8;J=11.5;parity=+;kronigParity=f
131 5582.417402 5.391E-57 1.351E-02.09500.30016201.30930.660.000000       X1/2   7       X3/2   5                SR  1.5ee     232210 6 5 2 1 1 0    12.0    8.0,ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=7;J=2.5;parity=+;kronigParity=e,ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=5;J=1.5;parity=-;kronigParity=e
131 5582.579000 5.152E-57 1.292E-02.09500.30016201.34470.660.000000       X1/2   7       X3/2   5                SR  1.5ff     232210 6 5 2 1 1 0    12.0    8.0,ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=7;J=2.5;parity=-;kronigParity=f,ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=5;J=1.5;parity=+;kronigParity=f
